Id,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
3759,1984,1,3,2,0,1443,1434,none,0,718,FALSE,FALSE,TRUE,TRUE,3470,Short Station,,Morrisport,10924,67407
3760,1986,1,2,2,0,1245,1250,none,0,628,FALSE,FALSE,TRUE,TRUE,3162,David Land,957,Lake Carolyn,11140,22676
3761,1986,1,2,2,0,1437,1439,none,0,592,FALSE,FALSE,TRUE,TRUE,173,Jordan Points,897,Jeffreyhaven,11558,37168
3762,1988,1,2,2,0,1346,1347,none,0,675,FALSE,FALSE,TRUE,TRUE,173,Jordan Points,1395,Jeffreyhaven,11558,23311
3763,1987,1,3,2,0,1443,1443,none,0,599,FALSE,FALSE,TRUE,TRUE,9611,Chelsea Lane,2907,East Janiceville,10006,75598
3764,1985,1,3,2,0,1151,1146,none,0,0,FALSE,FALSE,TRUE,TRUE,56607,Simpson Parkway,,Lake Jennifer,10971,6301
3765,1985,1,2,2,0,1347,1342,none,0,461,FALSE,FALSE,TRUE,TRUE,89475,Matthew Points,3553,Jeffreyhaven,10346,22684
3766,1985,1,2,2,0,1643,1654,none,0,203,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,649,West Gregoryview,10750,10083
3767,1986,1,2,2,0,1435,1435,none,0,717,FALSE,FALSE,TRUE,TRUE,29323,Miller Avenue,1737,South Anthony,11353,37799
3768,1986,1,2,2,0,1058,1053,none,0,440,FALSE,FALSE,TRUE,FALSE,173,Jordan Points,1827,Jeffreyhaven,11558,17013
3769,1986,1,3,2,0,1195,1198,none,0,720,FALSE,FALSE,TRUE,TRUE,507,Davies Centers,970,Scottberg,11332,40954
3770,1980,1,2,2,0,1243,1254,none,0,360,FALSE,FALSE,TRUE,FALSE,3114,Stephanie Lake,2543,Scottberg,11500,25199
3771,1986,1,2,2,0,1581,1589,none,0,615,FALSE,FALSE,TRUE,TRUE,2485,Dalton Oval,897,Jeffreyhaven,11913,24567
3772,1987,1,2,2,0,1589,1579,none,0,614,FALSE,FALSE,TRUE,TRUE,2485,Dalton Oval,897,Jeffreyhaven,11913,36539
3773,1984,1,1,1,0,554,566,none,0,384,FALSE,FALSE,TRUE,TRUE,12087,Gentry Street,1136,Hallfort,10979,3783
3774,1984,1,2,1,0,675,666,none,0,531,FALSE,FALSE,TRUE,TRUE,4846,Matthew Points,3059,Jeffreyhaven,10346,6927
3775,1965,1,2,1,0,1001,996,none,0,282,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,3059,West Gregoryview,10750,6297
3776,1985,1,2,1,1,1533,1533,none,0,768,FALSE,FALSE,TRUE,TRUE,9611,Chelsea Lane,582,East Janiceville,10006,88201
3777,1985,1,2,1,1,1345,1341,none,0,540,FALSE,FALSE,TRUE,TRUE,6175,Matthew Points,55,Jeffreyhaven,11558,32646.34
3778,1985,1,2,2,0,1504,1504,none,0,722,FALSE,FALSE,TRUE,TRUE,35,Brad Lodge,2435,Lewishaven,11980,66781
3779,1984,1,2,2,0,2128,2135,detached,532,0,TRUE,FALSE,TRUE,TRUE,35,Brad Lodge,2439,Lewishaven,11980,176401
3780,1985,1,2,2,0,1056,1053,attached,242,117,FALSE,FALSE,TRUE,TRUE,8888,Brown Cliff,,East Amychester,11205,30240
3781,1983,1,3,2,0,1155,1156,detached,487,0,FALSE,FALSE,TRUE,TRUE,173,Jordan Points,1408,Jeffreyhaven,11558,6303
3782,1984,1,2,1,0,785,778,none,0,184,FALSE,FALSE,TRUE,TRUE,68053,Lynch Square,365,Fosterberg,11235,3149
3783,1983,1,2,1,1,1059,1056,none,0,237,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,3389,West Gregoryview,10750,28980
3784,1982,1,2,1,1,1758,1763,none,0,998,FALSE,FALSE,TRUE,TRUE,6376,Mckenzie Trace,3437,West Lydia,10569,47881
3785,1984,1,3,2,0,1247,1249,attached,401,0,FALSE,FALSE,TRUE,TRUE,674,Jenna Streets,3318,Coletown,11504,69300
3786,1981,1,2,2,0,1534,1532,none,0,755,FALSE,FALSE,TRUE,TRUE,6376,Mckenzie Trace,827,West Lydia,10569,42837
3787,1984,1,2,2,0,1150,1152,attached,396,0,FALSE,FALSE,TRUE,TRUE,830,Brown Cliff,,East Amychester,11205,45994
3788,1983,1,2,2,0,1537,1538,none,0,764,FALSE,FALSE,TRUE,TRUE,972,Kathy Isle,,Morrisport,10924,84422
3789,1981,1,3,2,0,1770,1771,detached,420,0,FALSE,FALSE,TRUE,TRUE,67377,Marquez Divide,1524,Lake Christinaport,11549,75597
3790,1979,1,2,2,0,1434,1442,none,0,482,FALSE,FALSE,TRUE,TRUE,3092,Kimberly Drive,2454,Chadstad,10808,50403
3791,1981,1,2,2,0,1671,1666,attached,483,0,FALSE,FALSE,TRUE,TRUE,1098,Melanie Plains,,East Amychester,11205,50398
3792,1957,1,2,1,1,546,890,none,0,120,FALSE,FALSE,TRUE,TRUE,33107,Rivera Shoals,,Lake Jack,10825,27718
3793,1981,1,2,1,1,1434,1437,none,0,466,FALSE,FALSE,TRUE,TRUE,535,Jordan Points,1095,Jeffreyhaven,11558,14489
3794,1977,1,2,2,0,1444,1442,none,0,0,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,1797,West Gregoryview,10750,16383
3795,1982,1,2,1,1,1860,1865,detached,304,0,FALSE,FALSE,TRUE,TRUE,67377,Marquez Divide,1098,Lake Christinaport,11549,70556
3796,1971,1,2,2,0,1443,1444,none,0,658,FALSE,FALSE,TRUE,TRUE,4254,Hughes Prairie,,Lake Jack,11579,107104
3797,1977,1,3,2,0,1086,1079,none,0,662,FALSE,FALSE,TRUE,TRUE,91171,Dalton Oval,2313,Jeffreyhaven,10346,1892
3798,1984,1,3,2,0,1084,1079,none,0,333,FALSE,FALSE,TRUE,TRUE,2339,Matthew Dale,2987,West Terrence,10328,51661
3799,1979,1,2,1,1,1441,1446,none,0,477,FALSE,FALSE,TRUE,TRUE,3092,Kimberly Drive,170,Chadstad,10808,53554
3800,1991,1,2,2,0,1483,1884,attached,416,0,FALSE,FALSE,TRUE,TRUE,129,Michael Via,,Lake Jack,11579,200340
3801,1990,1,2,1,1,1048,1047,none,0,0,FALSE,FALSE,TRUE,TRUE,7804,Jonathan Corner,2306,Lake Jack,10825,245701
3802,1987,1,2,1,0,787,782,none,0,777,FALSE,FALSE,TRUE,TRUE,9313,Mitchell Prairie,183,West Gerald,10712,5041
3803,1984,1,3,1,1,1579,1585,attached,479,0,TRUE,FALSE,TRUE,TRUE,2774,Mark Corner,,Lake Jack,11579,264603
3804,1985,1,3,1,1,1585,1586,attached,480,0,TRUE,FALSE,TRUE,TRUE,2774,Mark Corner,,Lake Jack,11579,343350
3805,1978,1,2,1,1,1342,1346,none,0,204,FALSE,FALSE,TRUE,FALSE,87830,Kennedy Ferry,2309,Chadstad,10209,50398
3806,1982,1,2,1,1,1589,1817,attached,270,0,TRUE,FALSE,TRUE,TRUE,449,Kim Fort,,Lake Jack,10825,318148
3807,1980,1,2,1,1,1507,1711,attached,397,0,TRUE,FALSE,TRUE,TRUE,521,Jessica Port,,East Amychester,11205,289804
3808,1980,1,2,1,1,1157,1312,none,0,0,FALSE,FALSE,TRUE,TRUE,8347,Gary Extension,3276,Lake Jack,11579,176398
3809,1979,2,1,2,0,1499,1543,attached,397,0,FALSE,FALSE,TRUE,TRUE,40845,Graham Mountain,,East Amychester,11205,188998
3810,1977,1,2,1,1,1548,1606,attached,394,0,FALSE,FALSE,TRUE,TRUE,97670,Samantha Burg,,East Amychester,11205,242551
3811,1978,1,2,1,1,1409,1399,attached,416,0,TRUE,FALSE,TRUE,TRUE,359,Dylan Lights,2783,Lake Jack,11579,246329
3812,1976,1,3,2,0,2532,3051,attached,438,0,TRUE,TRUE,TRUE,TRUE,331,Garner Gateway,,Lake Jack,11579,754744
3813,1977,1,2,1,1,1171,1345,none,0,176,FALSE,FALSE,TRUE,TRUE,496,Kenneth Plains,790,Lake Jack,11579,182703
3814,1963,1,3,2,0,1724,1721,none,0,0,FALSE,FALSE,TRUE,TRUE,8189,Williams Stream,,Lake Jack,11579,548104
3815,1975,1,2,1,1,1183,1185,attached,442,0,TRUE,FALSE,TRUE,TRUE,2631,Joseph Villages,354,Lake Jack,11579,333898
3816,1976,1,2,2,0,1164,1174,detached,272,0,FALSE,FALSE,TRUE,TRUE,91488,Hernandez Walks,,Lake Jack,11579,62998
3817,1976,1,2,1,1,1545,1604,attached,395,0,FALSE,FALSE,TRUE,TRUE,6647,Fisher Squares,,East Amychester,11205,182072
3818,2001,3,5,3,1,3727,3971,attached,588,0,TRUE,TRUE,TRUE,TRUE,76784,Sean Coves,,Hallfort,11982,529201
3819,1978,1,3,1,1,1596,1799,attached,463,0,TRUE,FALSE,TRUE,TRUE,8283,Jones Mission,,Chadstad,10209,431549
3820,1979,1,3,1,1,1177,1184,attached,507,0,TRUE,FALSE,TRUE,TRUE,934,Rice Cove,,Chadstad,10209,379256
3821,1977,1,3,1,1,1237,1234,attached,507,0,TRUE,FALSE,TRUE,TRUE,7385,Angela Circles,,Chadstad,10209,390601
3822,1976,1,3,1,1,1242,1239,attached,505,0,TRUE,FALSE,TRUE,TRUE,845,Johnson Flat,,Chadstad,10209,326971
3823,1975,1,4,1,1,1703,1792,attached,447,0,TRUE,TRUE,TRUE,TRUE,459,Rodriguez Mountains,,Chadstad,10209,414540
3824,1977,1,3,1,1,1260,1275,attached,422,0,TRUE,FALSE,TRUE,TRUE,1177,Rodriguez Mountains,,Chadstad,10209,378000
3825,1971,1,5,1,1,1648,1766,attached,476,0,TRUE,FALSE,TRUE,TRUE,26563,Lisa Keys,,Chadstad,10209,189000
3826,1972,1,4,1,1,1533,1619,attached,607,0,TRUE,FALSE,TRUE,TRUE,221,Michael Gateway,,Chadstad,10209,422103
3827,2008,2,3,2,1,3302,3300,attached,612,0,TRUE,FALSE,TRUE,TRUE,274,Harvey Mills,,Chadstad,10272,664652
3828,2006,2,4,2,1,1924,1959,attached,390,0,FALSE,FALSE,TRUE,TRUE,501,Thompson Corner,,Chadstad,10209,434700
3829,2008,2,4,3,1,2991,3132,attached,614,0,TRUE,FALSE,TRUE,TRUE,65548,Tasha Pine,,Chadstad,10209,573302
3830,1984,1,3,2,0,1146,1146,attached,526,0,TRUE,FALSE,TRUE,TRUE,4328,Seth River,,Chadstad,10209,376736
3831,1965,1,3,1,1,1874,1988,attached,458,0,TRUE,FALSE,TRUE,TRUE,4830,Connie Island,,Chadstad,10209,415167
3832,1927,1,2,1,0,1155,1283,detached,388,0,TRUE,FALSE,FALSE,FALSE,489,Kristin Crossroad,,Chadstad,10209,354056
3833,1948,1,2,1,1,1077,1137,detached,197,0,FALSE,FALSE,FALSE,FALSE,36128,Hudson Valley,,Chadstad,10209,346496
3834,2006,2,4,3,1,5070,5069,attached,861,0,TRUE,TRUE,TRUE,TRUE,5894,Kimberly Locks,,Chadstad,10272,963896
3835,2007,1,4,2,1,3639,3758,attached,772,0,TRUE,FALSE,TRUE,TRUE,9,Washington Spurs,,Chadstad,10209,624956
3836,2009,1,3,2,1,2528,2550,attached,498,0,TRUE,FALSE,TRUE,TRUE,36489,Smith Mountain,,Chadstad,10272,702454
3837,1990,2,3,2,1,1812,1824,attached,458,0,TRUE,FALSE,TRUE,TRUE,289,Steven Forks,,Chadstad,10272,497704
3838,1993,2,4,2,1,2086,2138,attached,475,0,TRUE,TRUE,TRUE,TRUE,4386,Jones Ramp,,Chadstad,10272,527938
3839,1990,2,4,2,1,2218,2222,attached,634,0,TRUE,FALSE,TRUE,TRUE,96670,Jennifer Terrace,,Chadstad,10272,516597
3840,1991,2,3,2,1,1760,1789,attached,626,0,TRUE,FALSE,TRUE,TRUE,50453,Mclaughlin Station,,Chadstad,10272,510303
3841,1989,2,4,3,0,2844,3007,attached,641,0,TRUE,TRUE,TRUE,TRUE,951,Tracy Land,,Chadstad,10272,560697
3842,2013,2,3,2,1,1965,2082,attached,412,0,FALSE,FALSE,TRUE,TRUE,679,Nelson Points,,Chadstad,10272,463679
3843,1985,1,2,2,0,1024,1038,attached,453,0,TRUE,FALSE,TRUE,TRUE,11272,Watkins Trafficway,,Chadstad,10272,340200
3844,1985,1,2,2,0,1020,1042,attached,456,0,TRUE,FALSE,TRUE,TRUE,11130,Watkins Trafficway,,Chadstad,10272,343346
3845,1976,1,4,1,1,1398,1405,attached,457,0,TRUE,FALSE,TRUE,TRUE,8344,David Radial,,Chadstad,10272,296102
3846,1976,1,3,1,1,1004,999,attached,481,0,TRUE,FALSE,TRUE,TRUE,694,Simmons Villages,,Chadstad,10272,365398
3847,1975,1,3,1,1,1274,1276,attached,481,0,TRUE,FALSE,TRUE,TRUE,278,David Radial,,Chadstad,10272,415797
3848,1975,1,3,1,1,1174,1180,attached,505,0,TRUE,TRUE,TRUE,TRUE,3773,Zachary Gardens,,Chadstad,10272,390603
3849,1978,2,4,2,1,2124,2161,attached,461,0,TRUE,TRUE,TRUE,TRUE,8321,Maria Union,,Chadstad,10272,440996
3850,1979,2,4,2,1,2124,2157,attached,466,0,TRUE,TRUE,TRUE,TRUE,506,Holmes Pass,,Chadstad,10272,463053
3851,1977,2,4,2,1,2125,2164,attached,466,0,TRUE,FALSE,TRUE,TRUE,8979,Holmes Pass,,Chadstad,10272,929882
3852,1974,2,2,1,1,1071,1076,detached,435,0,FALSE,FALSE,TRUE,TRUE,52761,Suarez Station,,Chadstad,10209,176402
3853,2005,2,4,4,1,5235,5988,attached,985,0,TRUE,TRUE,TRUE,TRUE,7303,Delgado Tunnel,,Chadstad,10272,844202
3854,2006,2,3,2,1,4131,4363,attached,842,0,TRUE,FALSE,TRUE,TRUE,59603,Caitlin Place,,Chadstad,10272,718201
3855,2005,2,5,4,0,4130,4244,attached,662,0,TRUE,FALSE,TRUE,TRUE,1015,Andrews Parkways,,Chadstad,10272,692999
3856,2004,2,5,4,0,4130,4242,attached,662,0,TRUE,FALSE,TRUE,TRUE,1015,Andrews Parkways,,Chadstad,10272,598498
3857,2003,2,4,3,0,4092,4180,attached,856,0,TRUE,FALSE,TRUE,TRUE,5221,Figueroa Crescent,,Chadstad,10272,818999
3858,2002,1,3,2,0,2751,2975,attached,649,0,TRUE,FALSE,TRUE,TRUE,252,Rebecca Ranch,,Chadstad,10272,611098
3859,2004,2,5,3,1,4419,4642,attached,806,0,TRUE,TRUE,TRUE,TRUE,325,Johnston Mount,,Chadstad,10272,957604
3860,1987,2,3,2,1,1623,1635,attached,719,0,TRUE,FALSE,TRUE,TRUE,36183,Newton Mountain,,Chadstad,10272,459899
3861,1990,1,4,2,0,1478,1600,attached,634,0,TRUE,FALSE,TRUE,TRUE,179,Pedro Ranch,,Chadstad,10272,447302
3862,1987,2,4,2,1,2115,2122,attached,607,0,TRUE,FALSE,TRUE,TRUE,8698,Sutton Locks,,Chadstad,10272,516599
3863,1986,1,3,1,1,2039,2038,attached,556,0,TRUE,FALSE,TRUE,TRUE,43803,Wilson Stream,,Chadstad,10272,573299
3864,1985,2,3,2,1,1429,1499,attached,464,0,TRUE,FALSE,TRUE,TRUE,806,Jamie Falls,,Chadstad,10272,409503
3865,1985,1,2,1,1,985,1015,attached,480,0,TRUE,FALSE,TRUE,FALSE,1677,Stacey Stravenue,,Chadstad,10272,263344
3866,2009,1,3,2,1,2487,2492,attached,652,0,TRUE,FALSE,TRUE,TRUE,94625,Moore Field,,Chadstad,10272,550616
3867,2008,2,3,3,1,3444,3544,attached,644,0,TRUE,TRUE,TRUE,TRUE,19764,Gibson Mountain,,Chadstad,10272,730797
3868,1994,2,3,2,1,1528,1584,attached,493,0,TRUE,FALSE,TRUE,TRUE,20267,Norris Camp,,Chadstad,10272,367924
3869,1991,2,3,2,1,1760,1802,attached,450,0,TRUE,FALSE,TRUE,TRUE,2065,Cheryl Corner,,Chadstad,10272,422103
3870,1990,2,3,2,1,1469,1530,attached,421,0,TRUE,FALSE,TRUE,TRUE,7368,Monica Gateway,,Chadstad,10272,340203
3871,1987,1,3,1,1,1355,1354,attached,510,0,TRUE,FALSE,TRUE,TRUE,2863,Steven Stream,,Chadstad,10272,390597
3872,1965,4,4,2,1,1339,2042,attached,461,0,TRUE,FALSE,TRUE,TRUE,317,Frank Courts,,Chadstad,10272,428397
3873,1966,1,3,1,1,1426,1453,attached,423,0,TRUE,FALSE,TRUE,TRUE,3669,Frank Courts,,Chadstad,10272,406976
3874,1965,1,4,1,1,1281,1334,attached,439,0,FALSE,FALSE,TRUE,FALSE,54698,Jessica Mount,,Coletown,10130,315000
3875,1965,1,3,1,1,1091,1123,attached,415,0,FALSE,FALSE,TRUE,FALSE,84032,Jessica Mount,,Coletown,10130,354059
3876,1966,1,3,1,1,1081,1075,attached,358,0,FALSE,FALSE,TRUE,FALSE,907,Jessica Mount,,Coletown,10130,364141
3877,1972,1,3,1,1,1537,1617,attached,464,0,TRUE,FALSE,TRUE,TRUE,83542,Harris Mission,,Justinport,10497,548101
3878,1961,1,3,1,1,1387,1876,attached,402,0,TRUE,FALSE,FALSE,FALSE,921,Michelle Streets,,Justinport,10497,585898
3879,1990,2,4,2,1,2310,2303,attached,654,0,TRUE,TRUE,TRUE,TRUE,31386,Mitchell Courts,,Chadstad,10272,565736
3880,1985,1,3,1,1,1162,1471,attached,441,0,TRUE,FALSE,TRUE,TRUE,535,Hernandez Common,,Chadstad,10272,380518
3881,1979,1,4,1,1,1808,1821,attached,439,0,TRUE,FALSE,TRUE,TRUE,15192,Darius Row,,Chadstad,10272,374217
3882,1977,1,4,1,1,1649,1686,attached,631,0,TRUE,FALSE,TRUE,TRUE,942,Young Square,,Chadstad,10272,434698
3883,1978,1,4,3,0,2064,2206,attached,452,0,TRUE,TRUE,TRUE,TRUE,612,Mcclure Wall,,Chadstad,10272,428401
3884,1960,1,3,1,1,1416,1698,attached,363,0,TRUE,FALSE,TRUE,FALSE,11130,Arnold Shores,,Chadstad,10272,393753
3885,1957,1,3,1,1,1525,1572,attached,465,0,TRUE,FALSE,TRUE,FALSE,2849,Danielle Brooks,,Chadstad,10209,409503
3886,1987,2,3,2,1,1667,1741,attached,498,0,TRUE,FALSE,TRUE,TRUE,9655,Michael Turnpike,,Justinport,10497,409498
3887,1951,1,3,1,1,1504,1604,attached,528,0,TRUE,FALSE,TRUE,FALSE,51916,Phillip Bypass,,Justinport,10497,478801
3888,2009,1,3,2,1,2505,2753,attached,665,0,TRUE,FALSE,TRUE,TRUE,804,John Mission,,Coletown,11631,674098
3889,2007,2,6,4,0,4035,4145,attached,788,0,TRUE,TRUE,TRUE,TRUE,1217,Park Fort,,Coletown,11631,812697
3890,2008,2,6,4,0,3670,3854,attached,758,0,TRUE,FALSE,TRUE,TRUE,3848,Wayne Springs,,Coletown,11631,687959
3891,2006,1,5,4,1,4007,4339,attached,633,0,TRUE,TRUE,TRUE,TRUE,4304,Jason Ridge,,Coletown,11631,970198
3892,2007,2,5,3,0,3049,3043,attached,630,0,TRUE,FALSE,TRUE,TRUE,4,Price Keys,,Coletown,11631,622441
3893,2004,2,6,3,1,4307,4345,attached,614,0,TRUE,FALSE,TRUE,TRUE,687,Kari Greens,,Coletown,11631,871919
3894,2004,2,6,3,1,3374,3478,attached,691,0,TRUE,TRUE,TRUE,TRUE,65704,Jessica Shoals,,Coletown,11631,752219
3895,2005,2,5,3,0,3172,3200,attached,673,0,TRUE,FALSE,TRUE,TRUE,246,Mary Shores,,Coletown,11631,655198
3896,2007,2,4,2,1,2789,2974,attached,628,0,TRUE,FALSE,TRUE,TRUE,36364,Martinez Well,,Coletown,11631,579601
3897,2005,2,6,3,1,3741,3999,attached,882,0,TRUE,TRUE,TRUE,TRUE,141,Wanda Passage,,Coletown,11631,793800
3898,2006,2,5,3,1,3237,3333,attached,690,0,TRUE,FALSE,TRUE,TRUE,27051,Andrew Island,,Coletown,11631,661498
3899,2006,2,6,3,1,3243,3340,attached,695,0,TRUE,FALSE,TRUE,TRUE,5292,Heather Locks,,Coletown,11631,667801
3900,1987,1,3,2,0,1787,1811,attached,531,0,TRUE,FALSE,TRUE,TRUE,9450,Isaac Square,,Justinport,10497,570779
3901,1978,1,5,2,1,2816,3186,attached,742,0,TRUE,TRUE,TRUE,TRUE,69180,Christina Ranch,,Justinport,10497,756003
3902,2014,1,3,2,0,1029,1059,attached,474,0,FALSE,FALSE,TRUE,TRUE,97739,Perkins Curve,,Lake Dariusborough,10004,254522
3903,1974,1,3,1,1,1825,2229,attached,700,0,TRUE,FALSE,TRUE,TRUE,20839,Carroll Crossing,,Justinport,10497,611096
3904,1974,1,4,1,1,2018,2459,attached,462,0,TRUE,FALSE,TRUE,TRUE,7906,Henderson Pines,,Justinport,10497,585900
3905,1975,1,3,1,1,1796,2171,attached,533,0,TRUE,TRUE,TRUE,TRUE,3850,Henderson Pines,,Justinport,10497,356583
3906,1962,1,4,2,0,1850,1856,attached,404,0,TRUE,TRUE,FALSE,FALSE,8606,Michael Turnpike,,Justinport,10497,447299
3907,1970,1,3,1,1,1761,2215,attached,464,0,TRUE,FALSE,TRUE,FALSE,3166,Jones Crescent,,Justinport,10497,566999
3908,1961,1,3,2,0,1144,1148,attached,409,0,TRUE,FALSE,TRUE,FALSE,433,Solis Cape,,Justinport,10497,406348
3909,2006,1,4,2,1,2746,2887,attached,721,0,TRUE,FALSE,TRUE,TRUE,293,Hodges Parks,,Justinport,10497,628744
3910,2006,1,4,2,1,2749,2892,attached,716,0,TRUE,FALSE,TRUE,TRUE,293,Hodges Parks,,Justinport,10497,763557
3911,2004,2,5,3,0,3339,3714,attached,731,0,TRUE,FALSE,TRUE,TRUE,246,Megan Brooks,,Justinport,10497,653937
3912,2004,1,4,3,1,2779,3166,attached,638,0,TRUE,FALSE,TRUE,TRUE,38595,Ryan Isle,,Justinport,10497,762301
3913,2003,1,4,3,0,3430,3495,attached,619,0,TRUE,TRUE,TRUE,TRUE,50136,Christopher Hill,,Justinport,10497,869400
3914,1990,2,4,2,1,2328,2324,attached,564,0,TRUE,FALSE,TRUE,TRUE,11114,Curry Lights,,Coletown,10130,551878
3915,1992,2,4,2,1,2058,2064,attached,608,0,TRUE,FALSE,TRUE,TRUE,534,Lewis Mills,,Coletown,10130,513451
3916,1992,2,5,2,1,2262,2266,attached,408,0,TRUE,FALSE,TRUE,TRUE,4169,Lewis Mills,,Coletown,10130,519117
3917,2000,1,3,2,1,2541,2890,attached,689,0,TRUE,FALSE,TRUE,TRUE,5930,Wolfe Point,,Justinport,10497,768598
3918,2005,2,4,2,1,3496,3656,attached,420,0,TRUE,FALSE,TRUE,TRUE,631,Melinda Spurs,,Coletown,10130,585898
3919,2000,2,4,3,0,1874,1898,attached,389,0,TRUE,FALSE,TRUE,TRUE,488,Karen Cove,,Coletown,10130,497702
3920,2001,2,4,2,1,2934,3037,attached,801,0,TRUE,TRUE,TRUE,TRUE,4497,Bates Harbor,,Justinport,10497,800100
3921,1998,2,4,2,1,1803,2114,attached,419,0,TRUE,FALSE,TRUE,TRUE,878,Karen Cove,,Coletown,10130,493918
3922,1998,2,3,2,1,1447,1494,attached,468,0,TRUE,FALSE,TRUE,TRUE,970,Stephen Vista,,Coletown,10130,423361
3923,1988,2,3,2,1,1497,1569,attached,432,0,TRUE,FALSE,TRUE,TRUE,6124,Shaw Cove,,Lake Dariusborough,10225,287282
3924,1998,2,5,2,1,2760,2804,attached,630,0,TRUE,TRUE,TRUE,TRUE,275,Ferguson Flat,,Coletown,10130,655200
3925,1999,2,4,2,1,3184,3244,attached,640,0,TRUE,TRUE,TRUE,TRUE,920,Hart Squares,,Coletown,10130,749701
3926,1996,2,4,2,1,1803,1807,attached,411,0,TRUE,FALSE,TRUE,TRUE,2886,Howard Lake,,Coletown,10130,491402
3927,1995,2,2,2,1,1286,1360,attached,464,0,TRUE,FALSE,TRUE,TRUE,561,Wright Village,,Coletown,10130,415168
3928,1997,2,4,2,1,1811,1856,attached,410,0,TRUE,FALSE,TRUE,TRUE,26464,Bender Courts,,Coletown,10130,472502
3929,1992,1,2,2,0,941,937,none,0,0,FALSE,FALSE,TRUE,TRUE,476,Caroline Key,2666,Coletown,10130,279720
3930,1991,1,1,1,0,638,645,none,0,0,FALSE,FALSE,TRUE,TRUE,5971,Walters Mountains,571,Coletown,10130,212944
3931,1991,1,1,1,0,638,648,none,0,0,FALSE,FALSE,TRUE,TRUE,6,Michelle Islands,932,Coletown,10130,215459
3932,1991,1,1,1,0,638,638,none,0,0,FALSE,FALSE,TRUE,TRUE,804,Caroline Key,932,Coletown,10130,195302
3933,1990,1,1,1,0,647,636,none,0,0,FALSE,FALSE,TRUE,TRUE,909,Walters Mountains,3556,Coletown,10130,241923
3934,1994,2,5,2,1,2573,2636,attached,624,0,TRUE,TRUE,TRUE,TRUE,548,Horne Roads,,Coletown,10130,604801
3935,1996,2,4,2,1,2352,2403,attached,598,0,TRUE,TRUE,TRUE,TRUE,573,Horne Roads,,Coletown,10130,598500
3936,1997,2,5,3,0,2385,2377,attached,618,0,TRUE,FALSE,TRUE,TRUE,83713,Jackson Drive,,Coletown,10130,585898
3937,1996,2,4,2,1,1947,1949,attached,429,0,TRUE,FALSE,TRUE,TRUE,530,Kristen Green,,Coletown,10130,480058
3938,1996,2,4,2,1,1874,1872,attached,414,0,TRUE,FALSE,TRUE,TRUE,1236,Kristen Green,,Coletown,10130,434700
3939,1988,2,3,2,0,1356,1353,attached,450,0,TRUE,FALSE,TRUE,TRUE,2432,Duncan Keys,,Coletown,10130,441003
3940,2000,2,5,4,0,4181,4300,attached,949,0,TRUE,FALSE,TRUE,TRUE,81085,Charlotte Canyon,,Coletown,10130,1222204
3941,1965,1,3,1,1,1238,1271,attached,506,0,TRUE,TRUE,TRUE,FALSE,83231,Carson Isle,,Coletown,10130,428396
3942,2000,2,5,3,0,3033,3156,attached,573,0,TRUE,TRUE,TRUE,TRUE,3001,Edwards Creek,,Coletown,11631,667804
3943,1998,2,5,3,0,3032,3159,attached,572,0,TRUE,FALSE,TRUE,TRUE,5110,Edwards Creek,,Coletown,11631,642598
3944,1990,2,3,2,1,1805,1830,attached,463,0,TRUE,FALSE,TRUE,TRUE,88776,Sheila Roads,,Coletown,11631,532981
3945,1986,1,3,1,1,1321,1344,attached,459,0,TRUE,FALSE,TRUE,TRUE,208,Delgado Lodge,,Coletown,11631,440996
3946,1987,2,3,2,0,1827,1911,attached,426,0,TRUE,FALSE,TRUE,TRUE,12802,Delgado Lodge,,Coletown,11631,491403
3947,1981,2,4,2,1,2812,2815,attached,558,0,TRUE,TRUE,TRUE,TRUE,573,Emily Ville,,Coletown,11631,618664
3948,1981,2,4,3,0,2435,2444,attached,610,0,TRUE,TRUE,TRUE,TRUE,3328,Christopher Meadows,,Coletown,11631,592197
3949,1982,1,3,2,0,2534,2541,attached,664,0,TRUE,TRUE,TRUE,TRUE,631,Martinez Route,,Coletown,11631,579599
3950,1980,2,4,2,1,2750,2751,attached,560,0,TRUE,TRUE,TRUE,TRUE,76608,Christopher Meadows,,Coletown,11631,594719
3951,1969,1,4,1,1,1646,1740,attached,477,0,TRUE,FALSE,TRUE,TRUE,3508,Paul Ridges,,Justinport,10497,377997
3952,1972,1,3,1,1,1591,1632,attached,443,0,TRUE,TRUE,TRUE,TRUE,177,Knight Turnpike,,Coletown,11631,466203
3953,1971,1,4,1,1,1701,1744,attached,462,0,TRUE,FALSE,TRUE,TRUE,309,Brad Lodge,,Coletown,11631,447302
3954,1999,2,4,3,0,3132,3166,attached,576,0,TRUE,TRUE,TRUE,TRUE,54060,Sarah Flats,,Coletown,11504,730800
